,area,sample.sampledMaterialType.label,sample.samplingPoint.label,year,Chloride [mg/l],Nitrite as N [mg/l],Nitrate as N [mg/l],"Oxygen, Dissolved, % Saturation [%]",pH [phunits],Temperature of Water [cel]
31746,South West,RIVER / RUNNING SURFACE WATER,RIVER TAW U/S ARLA FOODS,2001,13.66,0.0056,1.1214,96.0,7.63,11.239999999999998
32994,Thames,RIVER / RUNNING SURFACE WATER,GLYME AT OLD CHALFORD,2015,25.672727272727272,0.026536363636363636,5.593636363636364,83.52727272727272,7.79,11.581818181818182
10861,Midlands,RIVER / RUNNING SURFACE WATER,R.RODEN AT SPENFORD BRIDGE,2008,31.5,0.0368,4.324166666666667,84.55,7.514166666666667,9.83
10697,Midlands,RIVER / RUNNING SURFACE WATER,R.CORVE AT LUDLOW,2008,25.616666666666664,0.024508333333333337,6.515833333333333,100.66666666666667,7.758333333333333,9.491666666666667
30868,South West,RIVER / RUNNING SURFACE WATER,JACKMOOR BROOK AT LANGFORD,2007,36.519999999999996,0.019433333333333334,7.8075,92.77499999999999,7.733333333333333,11.0
25120,North West,RIVER / RUNNING SURFACE WATER,STONETHWAITE BECK AT ROSTHWAITE BRIDGE,2005,6.0375000000000005,0.00875,0.3102222222222222,98.41666666666667,6.510833333333333,9.716666666666667
3589,Anglian,RIVER / RUNNING SURFACE WATER,R.THET NUN'S RD.BR.THETFORD,2007,48.25,0.030916666666666665,8.000833333333334,84.66666666666667,7.973333333333334,11.758333333333333
10688,Midlands,RIVER / RUNNING SURFACE WATER,R.CLUN CONFLUENCE WITH R.TEME,2008,16.933333333333334,0.009566666666666666,4.5441666666666665,98.58333333333333,7.625,10.341666666666667
27825,South,RIVER / RUNNING SURFACE WATER,FERRING LANE BRIDGE-*CLOSED*,2002,57.199999999999996,0.05298333333333333,3.0861666666666667,87.39999999999999,6.916666666666667,12.238333333333335
12974,Midlands,RIVER / RUNNING SURFACE WATER,RIVER SOAR AT CROFT,2001,52.06363636363637,0.09754545454545455,8.365454545454545,95.63636363636364,7.966363636363636,10.745454545454546
20758,North West,RIVER / RUNNING SURFACE WATER,"BRIDES BECK PTC CARR BECK, BY PRIESTS BR",2002,21.50714285714286,0.017214285714285713,2.1214285714285714,86.38461538461539,8.048461538461538,9.3
10129,Midlands,RIVER / RUNNING SURFACE WATER,PLANTS BROOK - PYPE HAYES,2002,39.449999999999996,0.023583333333333335,2.8674999999999997,111.08333333333333,8.033333333333333,11.583333333333334
7662,Midlands,RIVER / RUNNING SURFACE WATER,DIMORE BROOK ELMORE,2005,49.40833333333333,0.030000000000000002,2.509916666666667,81.83333333333333,7.7,12.883333333333333
31234,South West,RIVER / RUNNING SURFACE WATER,RIVER AXE D/S WHITFORD ABSTRACTION,2001,22.71666666666667,0.048100000000000004,4.203333333333333,98.0,7.9750000000000005,11.450000000000001
21812,North West,RIVER / RUNNING SURFACE WATER,GREEN BROOK D/S PIPE DISCHARGE,2012,14.299999999999999,0.00465,0.35000000000000003,101.42857142857143,7.801428571428572,9.342857142857143
28191,South,RIVER / RUNNING SURFACE WATER,L STOUR AT DEADMILL BRIDGE,2005,48.14166666666667,0.0502,7.5874999999999995,93.325,7.719090909090909,11.470833333333333
30449,South West,RIVER / RUNNING SURFACE WATER,BRISTOL AVON D/S DAUNTSEY WEIR,2013,36.31666666666667,0.03235833333333333,6.065,99.05,8.102500000000001,10.975
14306,Midlands,RIVER / RUNNING SURFACE WATER,STREET LANE BROOK - U/S CINDERHILL TIP,2000,49.88,0.021200000000000004,1.934,80.25,7.8999999999999995,7.6
20783,North West,RIVER / RUNNING SURFACE WATER,BROUGHTON BECK AT WEST HOUSE,2004,33.0,0.05722222222222222,8.128888888888888,76.66666666666667,7.957777777777778,9.68888888888889
15625,North East,RIVER / RUNNING SURFACE WATER,AIRE AT BEAL BRIDGE,2010,102.20833333333333,0.10075,5.381666666666667,93.175,7.543333333333333,10.740833333333333
13511,Midlands,RIVER / RUNNING SURFACE WATER,RIVER WREAKE (EYE) - AT SAXBY,2005,39.01538461538461,0.059000000000000004,9.933076923076923,102.84615384615384,8.207692307692309,10.346153846153847
9651,Midlands,RIVER / RUNNING SURFACE WATER,NAILSTONE BK - ODSTONE,2000,155.0,0.024833333333333332,16.05,97.42857142857143,8.15,12.571428571428571
8245,Midlands,RIVER / RUNNING SURFACE WATER,GRIFFINS BK (MERRITS BK) - STIRCHLEY,2004,36.5,0.057249999999999995,2.369083333333333,82.75,7.658333333333334,10.833333333333334
1257,Anglian,RIVER / RUNNING SURFACE WATER,MAUD FOSTER RAWSONS BRIDGE BOTTOM,2016,136.65833333333333,0.07483333333333334,8.203333333333333,99.55555555555556,7.9766666666666675,12.344444444444445
7930,Midlands,RIVER / RUNNING SURFACE WATER,FOWLEA BROOK - AT ELEANORA ST,2005,71.075,0.05783333333333333,2.3249999999999997,90.25,7.683333333333334,11.966666666666667
29526,South,RIVER / RUNNING SURFACE WATER,SOMERHILL STREAM OLD FORGE FM,2002,68.81666666666668,0.09375833333333333,12.530000000000001,78.30833333333332,7.251666666666666,12.900833333333333
8696,Midlands,RIVER / RUNNING SURFACE WATER,HYDE BROOK STOKE ORCHARD CONF SWILGATE,2014,70.81,0.11745454545454546,10.88,86.67272727272727,8.0275,12.672727272727274
25115,North West,RIVER / RUNNING SURFACE WATER,STONETHWAITE BECK AT ROSTHWAITE BRIDGE,2000,5.394285714285714,0.005,0.2602857142857143,107.25,6.782307692307692,9.5
9218,Midlands,RIVER / RUNNING SURFACE WATER,LEIGH/CRADLEY BROOK MATHON BRIDGE,2000,42.30833333333333,0.034916666666666665,5.6225,100.23076923076923,8.108333333333333,10.346153846153847
19241,North East,RIVER / RUNNING SURFACE WATER,WHARFE AT BURNSALL BRIDGE,2001,11.076666666666666,0.007727272727272727,0.82775,110.0,8.299999999999999,10.366666666666667
12815,Midlands,RIVER / RUNNING SURFACE WATER,"RIVER RYTON, WATSON RD BRIDGE, WORKSOP",2007,62.74166666666667,0.042225000000000006,11.61,96.08333333333333,8.008333333333333,10.733333333333334
1830,Anglian,RIVER / RUNNING SURFACE WATER,R.BLACKWATER BRADWELL BRIDGE,2010,69.27499999999999,0.080725,9.541666666666666,77.53333333333333,8.003333333333332,9.769166666666667
830,Anglian,RIVER / RUNNING SURFACE WATER,GOLDSAND BRIDGES BK.MUSCLE BRIDGE,2004,104.60769230769232,0.13398333333333334,5.704666666666667,32.607692307692304,7.5249999999999995,11.492307692307692
11484,Midlands,RIVER / RUNNING SURFACE WATER,RIVER AVON LOWER 200 M DS TEWKESBURY STW,2013,64.17142857142856,0.05254615384615385,8.581666666666667,97.76923076923077,8.143076923076922,10.853846153846153
31823,South West,RIVER / RUNNING SURFACE WATER,RIVER WYLYE U/S WARMINSTER STW,2009,17.066666666666666,0.01865,5.929166666666667,104.10000000000001,8.009166666666667,11.284999999999998
803,Anglian,RIVER / RUNNING SURFACE WATER,FRENZE BECK BOW BR.(R.WAVENEY),2007,44.1,0.0237,12.0,91.1,8.09,6.84
20538,North West,RIVER / RUNNING SURFACE WATER,BLACK BROOK 5 METRES PTC SANKEY BROOK,2007,35.574999999999996,0.044658333333333335,3.1733333333333333,92.5,7.816666666666666,10.641666666666667
11872,Midlands,RIVER / RUNNING SURFACE WATER,RIVER CHURNET - CHEDDLETON STATION,2006,34.800000000000004,0.04524166666666667,4.1691666666666665,92.41666666666667,7.616666666666667,9.633333333333333
21711,North West,RIVER / RUNNING SURFACE WATER,GLASSONBY BECK AT DALERAVEN BRIDGE,2005,15.075000000000001,0.013285714285714286,4.076666666666667,97.75,7.974166666666666,10.25
16497,North East,RIVER / RUNNING SURFACE WATER,DEARNE AT LITHEROP LANE BRIDGE,2015,53.65833333333333,0.16827499999999998,9.487499999999999,88.19166666666666,7.730833333333333,11.35
21092,North West,RIVER / RUNNING SURFACE WATER,COMB GILL PTC RIVER DERWENT,2000,7.9025,0.014,0.26416666666666666,104.66666666666667,6.859999999999999,9.725
7766,Midlands,RIVER / RUNNING SURFACE WATER,EGGINGTON BROOK AT EGGINGTON,2004,40.599999999999994,0.06192307692307693,8.273076923076923,101.92307692307692,8.0,15.615384615384615
30965,South West,RIVER / RUNNING SURFACE WATER,MOORLINCH 8,2012,65.4,0.0085,0.192,22.2,6.86,9.4
29112,South,RIVER / RUNNING SURFACE WATER,R TEST GREATBRIDGE,2004,20.975,0.017995,7.026999999999999,91.11,7.828,11.745000000000001
27848,South,RIVER / RUNNING SURFACE WATER,FORD LAKE,2000,34.19166666666667,0.027083333333333334,2.9933333333333336,88.95,7.620833333333334,10.4
20349,North West,RIVER / RUNNING SURFACE WATER,BADDINGTON BROOK NEAR CHURCH HOUSE FARM,2009,66.66666666666667,0.06363333333333333,10.896666666666667,90.33333333333333,7.866666666666666,6.766666666666667
30854,South West,RIVER / RUNNING SURFACE WATER,HOLES BAY AT FLEETSBRIDGE CHANNEL,2002,231.85,0.13808,16.9,82.76,7.144,15.099
6599,Midlands,RIVER / RUNNING SURFACE WATER,BOBS/HOLBECHE BROOK AT HINKSFORD BRIDGE,2006,128.69166666666666,0.42975,15.336666666666666,81.0,7.591666666666666,12.208333333333334
10064,Midlands,RIVER / RUNNING SURFACE WATER,PIDDLE BROOK SEAFORD,2002,46.84615384615385,0.0633076923076923,7.779230769230769,86.0,8.330769230769231,11.761538461538462
27235,South,RIVER / RUNNING SURFACE WATER,COCKHAISE MILL,2008,27.383333333333336,0.017461538461538462,2.4692307692307693,90.13846153846154,7.443846153846153,11.041538461538462
595,Anglian,RIVER / RUNNING SURFACE WATER,CUT OFF CHANNEL METHWOLD HYTHE BR.,2011,59.89166666666667,0.0532,6.530833333333334,98.04166666666667,7.991666666666667,12.54
14677,Midlands,RIVER / RUNNING SURFACE WATER,TIRLE BROOK PAMINGTON,2007,53.449999999999996,0.046566666666666666,6.329166666666667,89.83333333333333,8.141666666666667,10.5
3204,Anglian,RIVER / RUNNING SURFACE WATER,R.OUSE S.JONES MILL,2005,89.17,0.06931000000000001,9.33,94.78999999999999,8.153,12.099
7488,Midlands,RIVER / RUNNING SURFACE WATER,CUTTLE BK/HERON BROOK - TEMPLE BALSALL,2007,35.175000000000004,0.035036363636363636,4.556666666666667,92.0,7.7,10.924999999999999
24827,North West,RIVER / RUNNING SURFACE WATER,SANKEY BROOK AT DALLAM BRIDGE,2004,69.21666666666667,0.19241666666666668,4.2795,69.66666666666667,7.666666666666667,12.108333333333334
1525,Anglian,RIVER / RUNNING SURFACE WATER,OLD COURSE R.NENE PIG WATER SLUICE YAX.,2006,115.31666666666666,0.07733333333333332,5.240833333333334,93.45833333333333,8.200000000000001,13.060833333333333
11145,Midlands,RIVER / RUNNING SURFACE WATER,RADWAY BROOK RADWAY,2006,99.7909090909091,0.024618750000000002,12.355454545454545,93.54545454545455,8.054545454545455,10.163636363636364
7552,Midlands,RIVER / RUNNING SURFACE WATER,DARKLANDS BROOK - D/S BC NADINS,2005,105.05999999999999,0.020636363636363633,1.8189090909090908,84.0909090909091,7.854545454545455,10.700000000000001
22182,North West,RIVER / RUNNING SURFACE WATER,KIDSGROVE STREAM A/B DAY GREEN STREAM,2001,55.37777777777777,0.11299999999999999,9.501111111111111,95.44444444444444,7.860000000000001,8.600000000000001
20998,North West,RIVER / RUNNING SURFACE WATER,CHISNELL BROOK PTC BARTON BROOK,2000,47.725,0.15183333333333335,9.5425,103.91666666666667,7.769090909090909,11.933333333333332
21343,North West,RIVER / RUNNING SURFACE WATER,DERWENT TRIB AT A66,2000,29.166666666666668,0.20591666666666666,7.507272727272727,88.75,7.426666666666667,10.108333333333333
20732,North West,RIVER / RUNNING SURFACE WATER,BOWERS BROOK BELOW P SPENCE AND COMPANY,2003,54.675000000000004,0.08108333333333334,3.3920833333333333,103.16666666666667,7.7275,10.816666666666668
8711,Midlands,RIVER / RUNNING SURFACE WATER,"IBSTOCK ROAD, OPPOSITE NAILSTONE DLO",2008,105.68571428571428,0.03867142857142857,9.002857142857142,94.14285714285714,7.955555555555555,10.299999999999999
29236,South,RIVER / RUNNING SURFACE WATER,R. ARUN AT EVERSHEDS FARM BR,2006,40.1,0.026400000000000003,5.06,87.10000000000001,7.706666666666667,4.64
8608,Midlands,RIVER / RUNNING SURFACE WATER,HORSLEY STREAM - US NAILSWORTH,2001,21.066666666666666,0.017555555555555557,4.43,97.11111111111111,8.022222222222222,11.577777777777778
7302,Midlands,RIVER / RUNNING SURFACE WATER,CLAVERDON BK DOWNSTREAM COLLEGE FARM BK,2000,39.1,0.036000000000000004,8.7925,91.91666666666667,8.192307692307692,10.676923076923078
16748,North East,RIVER / RUNNING SURFACE WATER,DON AT OXSPRING BRIDGE,2000,40.646153846153844,0.02046153846153846,2.7,92.84615384615384,7.376153846153846,8.592307692307692
4047,Anglian,RIVER / RUNNING SURFACE WATER,R.WID LAWNESS BRIDGE,2007,134.71666666666667,0.08484166666666666,5.138000000000001,76.29166666666667,7.7941666666666665,13.535833333333334
29222,South,RIVER / RUNNING SURFACE WATER,R UCK OWLSBURY FARM,2016,35.03333333333333,0.024608333333333333,4.001666666666667,89.53333333333335,7.6191666666666675,11.916666666666666
21855,North West,RIVER / RUNNING SURFACE WATER,HALL BECK NEAR OATLANDS COTTAGE,2005,24.599999999999998,0.02316666666666667,6.7775,97.5,7.716666666666666,9.866666666666667
31846,South West,RIVER / RUNNING SURFACE WATER,RIVER YEO (BIDEFORD) AT HEALE HOUSE,2007,30.7,0.01655625,4.285789473684211,98.52727272727272,7.625,10.790909090909091
22996,North West,RIVER / RUNNING SURFACE WATER,QUICKSANDS POOL AT CRAG FOOT,2006,51.01666666666667,0.019148181818181818,1.748,84.83333333333333,7.860833333333333,11.641666666666666
21541,North West,RIVER / RUNNING SURFACE WATER,ELLEN BROOK PTC SHAW BROOK,2006,36.13333333333333,0.0791,1.4089166666666666,70.91666666666667,7.358333333333333,11.133333333333333
17634,North East,RIVER / RUNNING SURFACE WATER,MASPIN MOOR DRAIN U/S HILLAM,2003,50.76153846153846,0.07781818181818181,2.838,66.6923076923077,7.415384615384616,9.784615384615385
13101,Midlands,RIVER / RUNNING SURFACE WATER,RIVER SOW - HILCOTE BR ECCLESHALL,2000,38.90769230769231,0.08615384615384616,8.432307692307692,81.76923076923077,7.730769230769231,10.438461538461537
1543,Anglian,RIVER / RUNNING SURFACE WATER,OLD COURSE R.NENE TOWN BRIDGE MARCH,2012,172.53333333333333,0.050475,2.636416666666667,71.64999999999999,7.998461538461539,11.944615384615386
3100,Anglian,RIVER / RUNNING SURFACE WATER,R.NENE WELLINGBOROUGH RD.BR.,2010,69.90833333333333,0.08828333333333334,10.63,92.58333333333333,7.8566666666666665,11.628333333333332
9618,Midlands,RIVER / RUNNING SURFACE WATER,MOTHER DRAIN AT BALBY CARR,2003,137.02307692307693,0.11577777777777779,7.532222222222221,66.84615384615384,7.592307692307693,13.507692307692308
13889,Midlands,RIVER / RUNNING SURFACE WATER,SHILTON BK AT CONF WITH THURLASTON BK,2003,73.49166666666666,0.21783333333333332,23.133333333333336,92.41666666666667,7.55,13.708333333333334
23155,North West,RIVER / RUNNING SURFACE WATER,RIVER ANNAS AT ANNASIDE,2000,24.508333333333336,0.012083333333333333,0.9915454545454545,107.25,7.078333333333333,10.725
13751,Midlands,RIVER / RUNNING SURFACE WATER,SALTERSFORD BK (SHELL BK) - OAKTHORPE,2010,47.63333333333333,0.029858333333333334,2.22775,81.0,7.95,9.924999999999999
15865,North East,RIVER / RUNNING SURFACE WATER,BLACK BROOK D/S OF UPPER FIRTH HOUSE MLL,2001,31.057142857142857,0.0082,0.8101428571428572,98.28571428571429,7.78,7.385714285714286
20909,North West,RIVER / RUNNING SURFACE WATER,CARR BROOK AT A574,2001,67.66666666666667,0.049999999999999996,1.9183636363636365,88.75,7.785,11.041666666666666
23261,North West,RIVER / RUNNING SURFACE WATER,RIVER CALDER AT ALTHAM BRIDGE,2000,40.225,0.15841666666666668,3.445,98.3,7.810833333333334,11.78
28255,South,RIVER / RUNNING SURFACE WATER,LOWER INLET STEEP FISH FARM,2009,18.875,0.0063999999999999994,2.755,97.1,7.9575,10.94
17970,North East,RIVER / RUNNING SURFACE WATER,OWSTWICK DRAIN NEAR BURTON PIDSEA,2021,182.88888888888889,0.07894999999999999,4.7683333333333335,76.92222222222222,7.7333333333333325,13.033333333333333
4428,Anglian,RIVER / RUNNING SURFACE WATER,SCARROW BECK CALTHORPE FORD (R.BURE),2015,53.69,0.033008333333333334,3.0741666666666667,86.04166666666667,7.859166666666667,10.083333333333334
19271,North East,RIVER / RUNNING SURFACE WATER,WHARFE AT WETHERBY,2009,20.4,0.008499999999999999,1.07,98.50833333333333,7.935833333333334,10.980833333333335
27085,South,RIVER / RUNNING SURFACE WATER,BREMERE RIFE HALSEY SLUICE,2001,4139.571428571428,0.038,2.932142857142857,89.37142857142858,7.834285714285714,13.217142857142857
15678,North East,RIVER / RUNNING SURFACE WATER,AIRE AT FLEET WEIR,2008,80.8,0.18725833333333333,5.315,83.91666666666667,7.608333333333333,10.741666666666667
10325,Midlands,RIVER / RUNNING SURFACE WATER,R IDLE (MAUN) - INLET TO KINGS MILL RES,2012,127.46666666666665,0.03180769230769231,7.148461538461538,94.19999999999999,8.048333333333334,10.03076923076923
27252,South,RIVER / RUNNING SURFACE WATER,COMBE HAVEN FOOTBRIDGE,2006,46.35,0.016125,2.7525,79.55,7.4025,10.0975
13996,Midlands,RIVER / RUNNING SURFACE WATER,SMESTOW BROOK AT PRESTWOOD,2008,70.10909090909091,0.17810714285714285,12.214285714285714,92.5,7.70625,10.616666666666667
3382,Anglian,RIVER / RUNNING SURFACE WATER,R.SLEA BONEMILL BRIDGE,2014,49.50833333333333,0.021808333333333332,11.31,97.21666666666665,7.9125000000000005,11.016666666666666
20304,North West,RIVER / RUNNING SURFACE WATER,AUDLEY BROOK D/S OF AUDLEY WWTW,2006,48.16363636363636,0.1388818181818182,9.65090909090909,89.16666666666667,7.8500000000000005,11.933333333333332
28963,South,RIVER / RUNNING SURFACE WATER,R MEON U/S WARNFORD FISH FARM,2014,17.34,0.007816666666666666,6.626666666666666,90.8125,7.615,10.0125
16176,North East,RIVER / RUNNING SURFACE WATER,CARR DYKE AT CONFLUENCE WITH R.DEARNE,2001,107.10000000000001,0.11585714285714285,6.074285714285714,112.66666666666667,7.557142857142857,10.716666666666667
22123,North West,RIVER / RUNNING SURFACE WATER,IRWELL ABOVE COWPE BROOK,2001,19.28181818181818,0.027181818181818182,1.031375,105.54545454545455,7.995454545454546,10.527272727272727
20845,North West,RIVER / RUNNING SURFACE WATER,CALDER @ CROW WOOD HOUSE BELOW BURNLEY,2003,26.724999999999998,0.021500000000000002,0.9936666666666666,100.91666666666667,7.758333333333333,9.383333333333333
25331,North West,RIVER / RUNNING SURFACE WATER,THREAPLAND GILL PTC GILL GOODEN,2004,18.516666666666666,0.024375,2.920833333333333,91.5,7.886666666666667,10.525
27868,South,RIVER / RUNNING SURFACE WATER,FRANKS BRIDGE - RIVER SHERWAY,2005,44.675000000000004,0.08341666666666668,7.933333333333334,71.99090909090908,7.449166666666667,11.096666666666666
7963,Midlands,RIVER / RUNNING SURFACE WATER,FROME RIVER A46 WALLBRIDGE,2003,20.216666666666665,0.010777777777777778,5.416666666666667,101.41666666666667,8.133333333333333,10.241666666666667
29247,South,RIVER / RUNNING SURFACE WATER,R.TEST MIDDLEBRIDGE,2001,19.908333333333335,0.02654166666666667,7.015,91.74166666666667,7.8691666666666675,10.835833333333333
30838,South West,RIVER / RUNNING SURFACE WATER,HEWOOD STREAM AT BULL'S ORCHARD,2021,20.666666666666668,0.0206,3.233333333333333,100.58571428571429,7.951428571428571,11.114285714285714
32939,Thames,RIVER / RUNNING SURFACE WATER,"ELLEN BROOK AT A414, HATFIELD",2006,95.3,0.030883333333333332,0.9308333333333333,75.87826086956522,7.774782608695652,12.815652173913042
13987,Midlands,RIVER / RUNNING SURFACE WATER,SMESTOW BROOK AT HINKSFORD PARK,2009,81.60000000000001,0.22224999999999998,13.200000000000001,90.91666666666667,7.941666666666666,11.283333333333333
4267,Anglian,RIVER / RUNNING SURFACE WATER,R.YARE MARLINGFORD MILL,2008,47.40833333333333,0.04609166666666667,5.641666666666667,88.95833333333333,7.826666666666667,9.331666666666667
14851,Midlands,RIVER / RUNNING SURFACE WATER,WASH/SAFFRON BROOK - AT KNIGHTON,2003,75.00833333333334,0.2999,17.44,94.91666666666667,7.941666666666666,13.191666666666668
4368,Anglian,RIVER / RUNNING SURFACE WATER,SANDON BK.LT.BADDOW,2005,93.24166666666667,0.012963636363636365,5.216666666666667,87.88181818181819,7.968333333333334,10.369166666666667
14004,Midlands,RIVER / RUNNING SURFACE WATER,SMESTOW BROOK AT SWINDON ROAD BRIDGE,2003,95.81666666666666,0.1843,15.52,89.0,7.766666666666667,11.774999999999999
16426,North East,RIVER / RUNNING SURFACE WATER,DALTON BROOK AT DONCASTER ROAD,2003,27.7,0.10376923076923077,7.521230769230769,94.76923076923077,7.938461538461539,10.907692307692308
18506,North East,RIVER / RUNNING SURFACE WATER,SKERNE JUST D/S HURWORTH BURN RESERVOIR,2002,45.81666666666666,0.15066666666666667,9.6575,90.41666666666667,7.958333333333333,10.85
23143,North West,RIVER / RUNNING SURFACE WATER,RIVER ALT D/S FAZAKERLEY BROOK,2003,117.41538461538462,0.028307692307692308,18.976923076923075,94.23076923076923,7.292307692307692,12.507692307692308
23742,North West,RIVER / RUNNING SURFACE WATER,RIVER EHEN AT KERSEY BRIDGE ROTHERSKYE,2008,13.333333333333334,0.006725,0.8300000000000001,99.08333333333333,7.735833333333333,10.722500000000002
2532,Anglian,RIVER / RUNNING SURFACE WATER,R.GIPPING BLAKENHAM MILL,2011,101.71666666666665,0.044474999999999994,7.161666666666666,93.8,7.9433333333333325,11.614166666666668
11477,Midlands,RIVER / RUNNING SURFACE WATER,RIVER AVON LOWER 200 M DS TEWKESBURY STW,2006,69.71666666666667,0.04783333333333334,9.595833333333333,106.41666666666667,8.275,14.116666666666667
17641,North East,RIVER / RUNNING SURFACE WATER,MEANWOOD BECK AT BUSLINGTHORPE LANE,2002,43.980000000000004,0.0346,2.7369999999999997,93.7,7.93,11.6
19439,North East,RIVER / RUNNING SURFACE WATER,WORTLEY BECK AT LEEDS,2000,83.30000000000001,0.11322222222222221,4.2411111111111115,78.0,7.7555555555555555,11.31111111111111
1429,Anglian,RIVER / RUNNING SURFACE WATER,NEW R.ANCHOLME BRANDY WHARF BOTTOM,2013,54.36666666666667,0.0426,8.11,103.73333333333333,8.18,10.266666666666667
3005,Anglian,RIVER / RUNNING SURFACE WATER,R.NENE HARDWATER MILL,2009,72.99166666666666,0.10575833333333333,8.356666666666667,94.90833333333335,7.645833333333333,11.978333333333333
21408,North West,RIVER / RUNNING SURFACE WATER,DITTON BROOK AT TARBOCK  HALL FARM,2004,71.925,0.12225000000000001,2.7525,81.58333333333333,7.633333333333333,11.325000000000001
14030,Midlands,RIVER / RUNNING SURFACE WATER,SMITE BROOK 300M DS MONKS KIRBY STW,2007,44.525,0.045316666666666665,11.38,95.25,7.966666666666668,10.383333333333333
29445,South,RIVER / RUNNING SURFACE WATER,SERLE GARDENS-*CLOSED*,2009,38.30833333333333,0.015908333333333333,2.9633333333333334,87.86666666666667,7.572500000000001,10.548333333333334
24865,North West,RIVER / RUNNING SURFACE WATER,SANKEY BROOK U/S RAINFORD BROOK,2006,52.98333333333333,0.12045,2.5665833333333334,60.166666666666664,7.616666666666667,12.341666666666667
7533,Midlands,RIVER / RUNNING SURFACE WATER,DALBY BROOK AT NETHER BROUGHTON,2008,47.166666666666664,0.04790833333333333,4.8475,88.58333333333333,7.841666666666666,10.325000000000001
1439,Anglian,RIVER / RUNNING SURFACE WATER,NEW RIVER FM.ACCESS BR.100ACRE FARM,2003,46.577777777777776,0.01585,9.711111111111112,96.57777777777778,8.047777777777778,10.656666666666666
10046,Midlands,RIVER / RUNNING SURFACE WATER,PICKNAL BROOK - WOODFORD,2001,63.9875,0.05475,6.57625,88.875,7.9125,10.375
30592,South West,RIVER / RUNNING SURFACE WATER,COBBS X STREAM CHANTRY COTTAGE,2001,19.916666666666668,0.027466666666666667,5.361666666666667,94.60000000000001,7.973333333333334,8.813333333333333
2831,Anglian,RIVER / RUNNING SURFACE WATER,R.LARK PRICKWILLOW RD.BR.,2008,70.11666666666666,0.054308333333333327,9.9925,89.93333333333334,7.965833333333333,11.078333333333333
13147,Midlands,RIVER / RUNNING SURFACE WATER,RIVER STOUR - STOURTON,2004,95.78333333333335,0.13433333333333333,8.4075,94.66666666666667,7.883333333333333,12.041666666666666
29891,South,RIVER / RUNNING SURFACE WATER,U/S LONGPARISH FISH FARM,2014,19.366666666666667,0.006666666666666667,7.66,90.6,7.962000000000001,11.174999999999999
13655,Midlands,RIVER / RUNNING SURFACE WATER,ROLLESTON BK (ALDER BK) - ROLLESTON,2008,36.45714285714286,0.055049999999999995,7.04,101.0,8.225,13.008333333333333
24602,North West,RIVER / RUNNING SURFACE WATER,RIVER WEAVER AT TOP FLASH,2022,144.83333333333334,0.07766666666666666,9.1325,84.75,7.971666666666667,11.025
19355,North East,RIVER / RUNNING SURFACE WATER,WISKE AT KIRBY BRIDGE - KIRBY WISKE,2000,59.3,0.12391666666666667,9.998333333333333,98.66666666666667,7.964166666666666,11.424999999999999
6107,Midlands,RIVER / RUNNING SURFACE WATER,ALFRETON BK COMMON RD D/S SUTTON TIP,2003,185.41666666666666,1.0919166666666666,9.7475,85.25,7.566666666666666,11.016666666666666
9403,Midlands,RIVER / RUNNING SURFACE WATER,MAGHOLE BROOK AT CONFLUENCE,2002,110.3,0.063,3.855,80.0,7.6,8.45
14050,Midlands,RIVER / RUNNING SURFACE WATER,SMITE BROOK COOMBE ABBEY,2006,76.51666666666667,0.05811666666666667,7.9675,89.0,8.0,10.641666666666667
1545,Anglian,RIVER / RUNNING SURFACE WATER,OLD R.BRETT A1141 RD.BR.CHELSWORTH,2003,51.95454545454545,0.046845454545454544,6.681818181818182,88.65454545454546,7.792727272727273,9.876363636363637
27668,South,RIVER / RUNNING SURFACE WATER,DAYS LANE SURFACE WATER,2005,94.875,0.041475000000000005,5.831666666666667,91.27499999999999,7.780833333333334,13.004166666666668
24777,North West,RIVER / RUNNING SURFACE WATER,SANDERSON'S BROOK ABOVE CONFL CROCO,2004,1469.857142857143,0.13574999999999998,7.6850000000000005,97.14285714285714,8.114285714285716,11.314285714285715
3853,Anglian,RIVER / RUNNING SURFACE WATER,R.WELLAND GRETTON RD.BR.,2008,44.525,0.03229166666666667,4.199166666666667,93.91666666666667,7.834166666666667,10.595833333333333
29614,South,RIVER / RUNNING SURFACE WATER,SWATLANDS FARM-*CLOSED*,2000,37.36666666666667,0.04047272727272727,1.8364166666666666,90.7,7.8374999999999995,11.416666666666666
11364,Midlands,RIVER / RUNNING SURFACE WATER,RIVER AMBER AT OGSTON,2000,29.666666666666668,0.03758333333333334,3.0566666666666666,88.45454545454545,8.033333333333333,11.254545454545454
13295,Midlands,RIVER / RUNNING SURFACE WATER,RIVER TAME - NEWTON RD WEST BROMWICH,2005,134.64166666666668,0.20325000000000001,8.22,79.25,7.3625,12.44375
8973,Midlands,RIVER / RUNNING SURFACE WATER,LANGLEY BK - DS LANGLEY STW A446,2003,60.69166666666666,0.12966666666666668,9.611666666666666,83.5,7.6000000000000005,11.358333333333334
11942,Midlands,RIVER / RUNNING SURFACE WATER,RIVER DERWENT ANGLERS CAR PARK D CUT,2006,38.99230769230769,0.027707692307692308,4.349230769230769,99.3076923076923,8.023076923076923,12.607692307692307
